Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Month_Name,Year,Sales_Growth_Rate,Profit_Growth_Rate,Profit_Margin
7645,US-2013-157490,07-10-2013,08-10-2013,First Class,LB-16795,Laurel Beltran,Home Office,United States,Pueblo,Colorado,81001,West,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",67.96,5,0.2,0.8495,October,2013,467.4682699,-109.2522001,1.25
7646,CA-2012-161452,05-04-2012,11-04-2012,Standard Class,CA-11965,Carol Adams,Corporate,United States,Los Angeles,California,90036,West,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,892.224,3,0.2,89.2224,April,2012,1212.866392,10402.93114,10
7647,US-2011-115196,09-09-2011,13-09-2011,Standard Class,DL-12925,Daniel Lacy,Consumer,United States,Greenville,North Carolina,27834,South,TEC-MA-10002073,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, White",1299.99,2,0.5,-571.9956,September,2011,45.70220034,-741.0896815,-44
7648,CA-2013-138968,16-03-2013,17-03-2013,First Class,FC-14335,Fred Chung,Corporate,United States,San Francisco,California,94110,West,OFF-BI-10003529,Office Supplies,Binders,Avery Round Ring Poly Binders,4.544,2,0.2,1.6472,March,2013,-99.65045885,-100.2879742,36.25
7649,CA-2013-138968,16-03-2013,17-03-2013,First Class,FC-14335,Fred Chung,Corporate,United States,San Francisco,California,94110,West,FUR-CH-10000309,Furniture,Chairs,Global Comet Stacking Arm Chair,1352.032,4,0.2,84.502,March,2013,29654.22535,5030.038854,6.25
7650,CA-2012-101889,27-12-2012,31-12-2012,Standard Class,DB-13120,David Bremer,Corporate,United States,Marion,Ohio,43302,East,FUR-TA-10004154,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",1548.99,9,0.4,-464.697,December,2012,14.56755461,-649.9242621,-30
7651,CA-2012-101889,27-12-2012,31-12-2012,Standard Class,DB-13120,David Bremer,Corporate,United States,Marion,Ohio,43302,East,OFF-EN-10003286,Office Supplies,Envelopes,Staples,19.872,3,0.2,6.7068,December,2012,-98.71709953,-101.443263,33.75
7652,CA-2014-110821,08-08-2014,09-08-2014,First Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Dallas,Texas,75081,Central,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,119.448,3,0.2,-13.4379,August,2014,501.0869565,-300.3623188,-11.25
7653,CA-2014-110821,08-08-2014,09-08-2014,First Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Dallas,Texas,75081,Central,OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving,118.16,2,0.2,-25.109,August,2014,-1.078293483,86.85211231,-21.25
7654,CA-2012-121552,22-03-2012,27-03-2012,Standard Class,FW-14395,Fred Wasserman,Corporate,United States,Huntsville,Alabama,35810,South,OFF-AR-10003217,Office Supplies,Art,Newell 316,19.56,4,0,5.4768,March,2012,-83.44617468,-121.8120992,28
7655,CA-2012-107685,30-11-2012,02-12-2012,Second Class,JM-15865,John Murray,Consumer,United States,Las Vegas,Nevada,89115,West,FUR-FU-10002813,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",80.96,4,0,29.1456,December,2012,313.9059305,432.1647677,36
7656,CA-2012-107685,30-11-2012,02-12-2012,Second Class,JM-15865,John Murray,Consumer,United States,Las Vegas,Nevada,89115,West,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,25.92,4,0,12.4416,December,2012,-67.98418972,-57.31225296,48
7657,US-2011-120740,15-04-2011,15-04-2011,Same Day,PS-18970,Paul Stevenson,Home Office,United States,Los Angeles,California,90049,West,OFF-AP-10000240,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,106.96,2,0,31.0184,April,2011,312.654321,149.3119856,29
7658,US-2011-120740,15-04-2011,15-04-2011,Same Day,PS-18970,Paul Stevenson,Home Office,United States,Los Angeles,California,90049,West,FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",187.76,4,0,76.9816,April,2011,75.54225879,148.1804348,41
7659,CA-2014-155740,31-07-2014,03-08-2014,First Class,TC-21475,Tony Chapman,Home Office,United States,Lakewood,Ohio,44107,East,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,76.776,4,0.7,-53.7432,August,2014,-59.10950149,-169.8130462,-70
7660,CA-2014-146493,02-06-2014,06-06-2014,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Fremont,Nebraska,68025,Central,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",53.9,5,0,25.872,June,2014,-29.79576951,-148.1400438,48
7661,CA-2011-105417,08-01-2011,13-01-2011,Standard Class,VS-21820,Vivek Sundaresam,Consumer,United States,Huntsville,Texas,77340,Central,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",76.728,3,0.6,-53.7096,January,2011,42.35250464,-307.5974026,-70
7662,CA-2011-105417,08-01-2011,13-01-2011,Standard Class,VS-21820,Vivek Sundaresam,Consumer,United States,Huntsville,Texas,77340,Central,OFF-BI-10003708,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",10.43,7,0.8,-18.2525,January,2011,-86.40652695,-66.01631738,-175
7663,US-2014-141509,30-09-2014,02-10-2014,First Class,SC-20575,Sonia Cooley,Consumer,United States,Los Angeles,California,90036,West,OFF-AR-10002067,Office Supplies,Art,Newell 334,99.2,5,0,25.792,October,2014,851.1025887,-241.3066703,26
7664,CA-2014-139493,14-09-2014,20-09-2014,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,Asheville,North Carolina,28806,South,OFF-AR-10003158,Office Supplies,Art,Fluorescent Highlighters by Dixon,15.92,5,0.2,2.786,September,2014,-83.9516129,-89.19820099,17.5
7665,CA-2011-151967,22-10-2011,26-10-2011,Standard Class,NB-18580,Nicole Brennan,Corporate,United States,Bossier City,Louisiana,71111,South,FUR-FU-10000193,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,129.92,4,0,10.3936,October,2011,716.080402,273.0653266,8
7666,US-2013-140158,05-10-2013,09-10-2013,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Providence,Rhode Island,2908,East,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,30.4,1,0,13.984,October,2013,-76.60098522,34.54433498,46
7667,US-2013-140158,05-10-2013,09-10-2013,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Providence,Rhode Island,2908,East,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,5399.91,9,0,2591.9568,October,2013,17662.86184,18435.16018,48
7668,US-2013-140158,05-10-2013,09-10-2013,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Providence,Rhode Island,2908,East,OFF-ST-10000136,Office Supplies,Storage,Letter Size File,119.1,3,0,34.539,October,2013,-97.79440768,-98.66745464,29
7669,CA-2012-130974,27-11-2012,29-11-2012,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,Massachusetts,2149,East,OFF-PA-10000743,Office Supplies,Paper,Xerox 1977,40.08,6,0,19.2384,November,2012,-66.34760705,-44.29948754,48
7670,CA-2012-130974,27-11-2012,29-11-2012,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,Massachusetts,2149,East,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,59.94,3,0,28.1718,November,2012,49.5508982,46.43525449,47
7671,CA-2012-130974,27-11-2012,29-11-2012,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,Massachusetts,2149,East,TEC-AC-10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,259.98,2,0,88.3932,November,2012,333.7337337,213.7648287,34
7672,CA-2012-130974,27-11-2012,29-11-2012,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,Massachusetts,2149,East,FUR-BO-10002916,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",170.98,1,0,32.4862,November,2012,-34.23340257,-63.24807791,19
7673,CA-2012-130974,27-11-2012,29-11-2012,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,Massachusetts,2149,East,FUR-FU-10002506,Furniture,Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp",38.97,3,0,4.6764,November,2012,-77.20786057,-85.60496457,12
7674,CA-2012-130974,27-11-2012,29-11-2012,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,Massachusetts,2149,East,OFF-PA-10003823,Office Supplies,Paper,Xerox 197,154.9,5,0,69.705,November,2012,297.4852451,1390.569669,45
7675,CA-2012-130974,27-11-2012,29-11-2012,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,Massachusetts,2149,East,FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Utility Tables,446.068,4,0.3,0.001,November,2012,187.9715946,-99.99856538,0.000224181
7676,CA-2014-133487,07-05-2014,10-05-2014,Second Class,TS-21655,Trudy Schmidt,Consumer,United States,Rancho Cucamonga,California,91730,West,OFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,152.94,3,0,41.2938,May,2014,-65.71374768,4129280,27
7677,CA-2011-142951,08-10-2011,08-10-2011,Same Day,JG-15115,Jack Garza,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-AC-10002331,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",23.472,3,0.2,4.9878,October,2011,-84.65280502,-87.92118914,21.25
7678,CA-2011-133592,31-12-2011,07-01-2012,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Providence,Rhode Island,2908,East,OFF-PA-10003228,Office Supplies,Paper,Xerox 1917,195.64,4,0,91.9508,January,2012,733.5037491,1743.514175,47
7679,CA-2011-133592,31-12-2011,07-01-2012,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Providence,Rhode Island,2908,East,OFF-PA-10002586,Office Supplies,Paper,Xerox 1970,14.94,3,0,7.0218,January,2012,-92.36352484,-92.36352484,47
7680,CA-2011-133592,31-12-2011,07-01-2012,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Providence,Rhode Island,2908,East,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,1687.8,4,0,742.632,January,2012,11197.18876,10476.0916,44
7681,CA-2011-133592,31-12-2011,07-01-2012,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Providence,Rhode Island,2908,East,FUR-BO-10000362,Furniture,Bookcases,Sauder Inglewood Library Bookcases,341.96,2,0,78.6508,January,2012,-79.7393056,-89.40918248,23
7682,CA-2011-133592,31-12-2011,07-01-2012,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Providence,Rhode Island,2908,East,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",605.88,6,0,151.47,January,2012,77.17861738,92.58545368,25
7683,CA-2012-120782,28-04-2012,01-05-2012,First Class,SD-20485,Shirley Daniels,Home Office,United States,Midland,Michigan,48640,Central,OFF-AP-10003779,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,186.732,1,0.1,41.496,May,2012,-69.18003565,-72.60447613,22.22222222
7684,CA-2012-120782,28-04-2012,01-05-2012,First Class,SD-20485,Shirley Daniels,Home Office,United States,Midland,Michigan,48640,Central,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,3812.97,3,0,1906.485,May,2012,1941.947818,4494.382591,50
7685,CA-2012-116876,14-02-2012,21-02-2012,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Rochester,New York,14609,East,OFF-BI-10002897,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",26.424,9,0.2,9.5787,February,2012,-99.30699691,-99.49757276,36.25
7686,CA-2012-116876,14-02-2012,21-02-2012,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Rochester,New York,14609,East,TEC-PH-10002584,Technology,Phones,Samsung Galaxy S4,625.99,1,0,187.797,February,2012,2269.020587,1860.568762,30
7687,CA-2013-169838,26-11-2013,30-11-2013,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Jackson,Michigan,49201,Central,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,1568.61,9,0,329.4081,November,2013,150.5806802,75.40647614,21
7688,CA-2013-169838,26-11-2013,30-11-2013,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Jackson,Michigan,49201,Central,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,17.3,1,0,8.304,November,2013,-98.89711273,-97.47911481,48
7689,CA-2013-169838,26-11-2013,30-11-2013,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Jackson,Michigan,49201,Central,TEC-AC-10004518,Technology,Accessories,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,160,8,0,62.4,November,2013,824.8554913,651.4450867,39
7690,US-2014-128951,16-07-2014,18-07-2014,First Class,RS-19420,Ricardo Sperren,Corporate,United States,Suffolk,Virginia,23434,South,OFF-AP-10002191,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,179.94,3,0,50.3832,July,2014,12.4625,-19.25769231,28
7691,US-2014-128951,16-07-2014,18-07-2014,First Class,RS-19420,Ricardo Sperren,Corporate,United States,Suffolk,Virginia,23434,South,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,872.94,3,0,157.1292,July,2014,385.1283761,211.8682418,18
7692,US-2014-128951,16-07-2014,18-07-2014,First Class,RS-19420,Ricardo Sperren,Corporate,United States,Suffolk,Virginia,23434,South,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,12.96,2,0,6.2208,July,2014,-98.51536188,-96.04096501,48
7693,CA-2011-102330,29-12-2011,03-01-2012,Standard Class,AI-10855,Arianne Irving,Consumer,United States,Brentwood,California,94513,West,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,88.8,6,0,44.4,January,2012,585.1851852,613.7345679,50
7694,CA-2011-102330,29-12-2011,03-01-2012,Standard Class,AI-10855,Arianne Irving,Consumer,United States,Brentwood,California,94513,West,TEC-PH-10001051,Technology,Phones,HTC One,319.968,4,0.2,35.9964,January,2012,260.3243243,-18.92702703,11.25
7695,CA-2013-118899,23-03-2013,23-03-2013,Same Day,MC-17275,Marc Crier,Consumer,United States,Seattle,Washington,98103,West,FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black",167.888,7,0.2,14.6902,March,2013,-47.52975298,-59.18980787,8.75
7696,CA-2014-107958,03-07-2014,06-07-2014,First Class,AH-10120,Adrian Hane,Home Office,United States,Houston,Texas,77036,Central,OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",163.96,5,0.2,59.4355,July,2014,-2.339655008,304.5928578,36.25
7697,CA-2014-107958,03-07-2014,06-07-2014,First Class,AH-10120,Adrian Hane,Home Office,United States,Houston,Texas,77036,Central,OFF-BI-10001787,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,5.232,4,0.8,-8.1096,July,2014,-96.8089778,-113.6443708,-155
7698,CA-2014-151799,15-12-2014,19-12-2014,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Lawrence,Massachusetts,1841,East,TEC-CO-10002313,Technology,Copiers,Canon PC1080F Personal Copier,1199.98,2,0,467.9922,December,2014,22835.39755,-5870.841965,39
7699,CA-2014-151799,15-12-2014,19-12-2014,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Lawrence,Massachusetts,1841,East,OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving,73.85,1,0,2.2155,December,2014,-93.84573076,-99.52659467,3
7700,CA-2014-151799,15-12-2014,19-12-2014,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Lawrence,Massachusetts,1841,East,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,25.71,3,0,6.6846,December,2014,-65.18618822,201.7197021,26
7701,CA-2014-151799,15-12-2014,19-12-2014,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Lawrence,Massachusetts,1841,East,OFF-FA-10001332,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",17.28,6,0,8.1216,December,2014,-32.78879813,21.49717261,47
7702,CA-2014-151799,15-12-2014,19-12-2014,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Lawrence,Massachusetts,1841,East,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,526.582,2,0.3,-52.6582,December,2014,2947.349537,-748.3722419,-10
7703,CA-2013-114601,27-08-2013,03-09-2013,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Detroit,Michigan,48234,Central,OFF-PA-10000605,Office Supplies,Paper,Xerox 1950,11.56,2,0,5.6644,September,2013,-97.80471038,-110.7569192,49
7704,CA-2013-114601,27-08-2013,03-09-2013,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Detroit,Michigan,48234,Central,TEC-PH-10002170,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,209.97,3,0,58.7916,September,2013,1716.349481,937.9139891,28
7705,CA-2013-114601,27-08-2013,03-09-2013,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Detroit,Michigan,48234,Central,FUR-TA-10004147,Furniture,Tables,Hon 4060 Series Tables,447.84,4,0,98.5248,September,2013,113.2876125,67.58312412,22
7706,CA-2013-114601,27-08-2013,03-09-2013,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Detroit,Michigan,48234,Central,TEC-AC-10003911,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,479.97,3,0,163.1898,September,2013,7.174437299,65.63322128,34
7707,CA-2013-114601,27-08-2013,03-09-2013,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Detroit,Michigan,48234,Central,OFF-AR-10002578,Office Supplies,Art,Newell 335,8.64,3,0,2.5056,September,2013,-98.19988749,-98.46460992,29
7708,CA-2014-100237,16-10-2014,20-10-2014,Standard Class,SV-20815,Stuart Van,Corporate,United States,Orem,Utah,84057,West,OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,11.68,2,0,4.2048,October,2014,35.18518519,67.81609195,36
7709,CA-2011-139542,25-10-2011,29-10-2011,Standard Class,EH-14185,Evan Henry,Consumer,United States,Philadelphia,Pennsylvania,19120,East,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",40.776,3,0.2,0.5097,October,2011,249.109589,-87.87813927,1.25
7710,CA-2011-139542,25-10-2011,29-10-2011,Standard Class,EH-14185,Evan Henry,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",13.698,3,0.7,-9.5886,October,2011,-66.40670983,-1981.22425,-70
7711,US-2012-142811,02-04-2012,07-04-2012,Standard Class,JL-15850,John Lucas,Consumer,United States,Mesa,Arizona,85204,West,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,87.8,5,0.2,32.925,April,2012,540.9694846,-443.3765096,37.5
7712,CA-2014-139353,29-10-2014,31-10-2014,Second Class,JM-15250,Janet Martin,Consumer,United States,Fayetteville,North Carolina,28314,South,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""",77.952,3,0.2,15.5904,October,2014,-11.21640091,-52.64874715,20
7713,CA-2014-139353,29-10-2014,31-10-2014,Second Class,JM-15250,Janet Martin,Consumer,United States,Fayetteville,North Carolina,28314,South,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",147.184,2,0.2,-29.4368,October,2014,88.8136289,-288.8136289,-20
7714,CA-2014-139353,29-10-2014,31-10-2014,Second Class,JM-15250,Janet Martin,Consumer,United States,Fayetteville,North Carolina,28314,South,OFF-PA-10000300,Office Supplies,Paper,Xerox 1936,47.952,3,0.2,16.1838,October,2014,-67.42037178,-154.9781226,33.75
7715,CA-2011-150203,05-12-2011,07-12-2011,First Class,JB-15925,Joni Blumstein,Consumer,United States,Los Angeles,California,90032,West,OFF-AP-10001469,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,250.26,6,0,72.5754,December,2011,421.8968969,348.444741,29
7716,US-2014-101518,04-11-2014,09-11-2014,Standard Class,PB-19105,Peter B hler,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",40.776,3,0.2,0.5097,November,2014,-83.70654519,-99.29769591,1.25
7717,CA-2012-149636,06-01-2012,12-01-2012,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Colorado Springs,Colorado,80906,West,OFF-PA-10004041,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",29.6,5,0.2,9.25,January,2012,-27.40827938,1714.793015,31.25
7718,CA-2012-149636,06-01-2012,12-01-2012,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Colorado Springs,Colorado,80906,West,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,1.938,2,0.7,-1.3566,January,2012,-93.4527027,-114.6659459,-70
7719,US-2014-146213,10-09-2014,15-09-2014,Standard Class,MC-17605,Matt Connell,Corporate,United States,Los Angeles,California,90032,West,TEC-AC-10001114,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,159.96,4,0,51.1872,September,2014,8153.869969,-3873.1977,32
7720,CA-2012-108588,05-01-2012,10-01-2012,Standard Class,BG-11695,Brooke Gillingham,Corporate,United States,New York City,New York,10009,East,OFF-AR-10001615,Office Supplies,Art,Newell 34,59.52,3,0,15.4752,January,2012,-62.79069767,-69.76744186,26
7721,CA-2012-108588,05-01-2012,10-01-2012,Standard Class,BG-11695,Brooke Gillingham,Corporate,United States,New York City,New York,10009,East,OFF-EN-10000461,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",17.48,2,0,8.2156,January,2012,-70.63172043,-46.91118693,47
7722,CA-2012-108588,05-01-2012,10-01-2012,Standard Class,BG-11695,Brooke Gillingham,Corporate,United States,New York City,New York,10009,East,OFF-BI-10004506,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,13.168,2,0.2,4.6088,January,2012,-24.66819222,-43.90184527,35
7723,US-2014-138086,17-04-2014,21-04-2014,Standard Class,JO-15550,Jesus Ocampo,Home Office,United States,San Francisco,California,94109,West,OFF-AP-10000027,Office Supplies,Appliances,Hoover Commercial SteamVac,40.74,3,0,12.222,April,2014,209.3863913,165.1883354,30
7724,CA-2012-139374,10-09-2012,14-09-2012,Standard Class,AR-10345,Alex Russell,Corporate,United States,Austin,Texas,78745,Central,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,179.886,1,0.3,-2.5698,September,2012,341.5463918,-121.0260187,-1.428571429
7725,CA-2013-113978,26-09-2013,30-09-2013,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Cleveland,Ohio,44105,East,OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,286.256,1,0.2,17.891,September,2013,59.13189464,-796.2020391,6.25
7726,CA-2013-113978,26-09-2013,30-09-2013,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Cleveland,Ohio,44105,East,OFF-ST-10004963,Office Supplies,Storage,Eldon Gobal File Keepers,24.224,2,0.2,-4.8448,September,2013,-91.53764463,-127.0795372,-20
7727,CA-2013-113978,26-09-2013,30-09-2013,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Cleveland,Ohio,44105,East,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",331.536,3,0.2,-82.884,September,2013,1268.626156,1610.782695,-25
7728,US-2012-150231,16-03-2012,20-03-2012,Second Class,JK-15640,Jim Kriz,Home Office,United States,New York City,New York,10009,East,OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,17.52,3,0,6.3072,March,2012,-94.71550601,-107.6096713,36
7729,CA-2013-106915,27-11-2013,03-12-2013,Standard Class,GA-14515,George Ashbrook,Consumer,United States,El Paso,Texas,79907,Central,OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,17.856,4,0.2,4.2408,December,2013,1.917808219,-32.76255708,23.75
7730,US-2013-109260,27-09-2013,02-10-2013,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,Tallahassee,Florida,32303,South,TEC-AC-10002637,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),431.976,3,0.2,-75.5958,October,2013,2319.22043,-1882.583475,-17.5
7731,CA-2014-104850,14-06-2014,20-06-2014,Standard Class,TW-21025,Tamara Willingham,Home Office,United States,Seattle,Washington,98103,West,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",291.136,4,0.2,-25.4744,June,2014,-32.60366317,-66.30183158,-8.75
7732,CA-2014-140508,19-09-2014,22-09-2014,First Class,PA-19060,Pete Armstrong,Home Office,United States,Dallas,Texas,75220,Central,OFF-EN-10000927,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,114.848,4,0.2,35.89,September,2014,-60.55176962,-240.8865371,31.25
7733,CA-2014-143294,03-06-2014,09-06-2014,Standard Class,JD-15790,John Dryer,Consumer,United States,Houston,Texas,77070,Central,OFF-PA-10000743,Office Supplies,Paper,Xerox 1977,10.688,2,0.2,3.7408,June,2014,-90.69378657,-89.57704096,35
7734,CA-2013-165673,16-05-2013,20-05-2013,Second Class,MN-17935,Michael Nguyen,Consumer,United States,Springfield,Ohio,45503,East,OFF-PA-10000697,Office Supplies,Paper,"TOPS Voice Message Log Book, Flash Format",15.232,4,0.2,5.5216,May,2013,42.51497006,47.60479042,36.25
7735,CA-2014-134418,16-09-2014,21-09-2014,Standard Class,GM-14500,Gene McClure,Consumer,United States,Seattle,Washington,98103,West,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,12.42,3,0,5.2164,September,2014,-18.46113445,-5.527383367,42
7736,US-2013-106313,23-08-2013,27-08-2013,Standard Class,DG-13300,Deirdre Greer,Corporate,United States,Seattle,Washington,98105,West,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,19.44,3,0,9.3312,August,2013,56.52173913,78.88198758,48
7737,CA-2011-105872,30-05-2011,06-06-2011,Standard Class,JG-15160,James Galang,Consumer,United States,New York City,New York,10024,East,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,70.368,4,0.2,26.388,June,2011,261.9753086,182.7932099,37.5
7738,CA-2014-108287,19-12-2014,21-12-2014,First Class,AG-10330,Alex Grayson,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-AR-10001315,Office Supplies,Art,Newell 310,12.672,9,0.2,1.4256,December,2014,-81.99181446,-94.59754434,11.25
